,ID,STORE_TYPE,TIMEZONE,OPEN_DATE,NAME,POSTAL_CODE,ADDRESS,CITY,STATE,COUNTRY,LATITUDE,LONGITUDE,PHONE_NUMBER
180,45,1,CST,08/01/1972 12:00,Walmart Supercenter,72401,1815 E Highland Dr,Jonesboro,AR,US,35.81962966,-90.68540954,(870) 931-5001
181,4825,3,CST,08/06/2009 12:00,Sam's Club,71913,1368 Higdon Ferry Rd,Hot Springs,AR,US,34.46986007,-93.06985473,(501) 625-7201
182,4168,2,CST,08/02/2013 12:00,Walmart,72012,2003 W. Center St,Beebe,AR,US,35.06845928,-91.90652154,(501) 882-1017
183,261,1,CST,12/01/1981 12:00,Walmart Supercenter,71913,4019 Central Ave,Hot Springs,AR,US,34.45426199,-93.061829,(501) 623-7605
184,279,1,CST,02/12/1980 12:00,Walmart Supercenter,71832,926 E Collin Raye Dr,De Queen,AR,US,34.04547683,-94.31813254,(870) 642-2794
185,8134,3,CST,10/16/1989 12:00,Sam's Club,72903,7700 Rogers Ave,Fort Smith,AR,US,35.34954071,-94.34811401,(479) 484-5454
186,62,1,CST,11/01/1972 12:00,Walmart Supercenter,72315,3700 E Highway 18,Blytheville,AR,US,35.92885293,-89.86984848,(870) 763-0440
187,133,1,CST,05/01/1976 12:00,Walmart Supercenter,71822,297 Hwy 32 By-Pass E,Ashdown,AR,US,33.68948364,-94.12967681,(870) 898-5126
188,380,2,CST,02/02/1982 12:00,Walmart,72958,1359 W 2Nd St,Waldron,AR,US,34.90033507,-94.10582765,(479) 637-2169
189,55,2,CST,10/01/1972 12:00,Walmart,72927,1555 E Main St,Booneville,AR,US,35.14194108,-93.90225067,(479) 675-3688
190,54,1,CST,06/01/1972 12:00,Walmart Supercenter,72764,2004 S Pleasant St,Springdale,AR,US,36.1664009,-94.14631652,(479) 751-4817
191,57,2,CST,10/01/1972 12:00,Walmart,72476,1600 W Main St,Walnut Ridge,AR,US,36.07495419,-90.97226589,(870) 886-6605
192,58,1,CST,05/01/1973 12:00,Walmart Supercenter,72802,2409 E Main St,Russellville,AR,US,35.27821004,-93.10502171,(479) 967-9777
193,388,1,CST,08/31/1982 12:00,Walmart Supercenter,72904,2100 No. 62Nd St.,Fort Smith,AR,US,35.41284179,-94.38407135,(479) 785-5964
194,5822,6,,03/17/2008 12:00,Clinic Pharmacy,72758,2708 Rife Drive,Rogers,AR,US,36.33209991,-94.1548767,(479) 636-4101
195,1105,1,CST,12/31/1987 12:00,Walmart Supercenter,72117,4450 E Mccain Blvd,North Little Rock,AR,US,34.786839,-92.21482799,(501) 945-2700
196,339,2,CST,11/18/1980 12:00,Walmart,71742,1123 Highway 79 167 Byp,Fordyce,AR,US,33.82158815,-92.43577569,(870) 352-5167
197,5783,4,CST,06/25/2008 12:00,Neighborhood Market,72113,117 Audubon Dr,Maumelle,AR,US,34.851353,-92.405197,(501) 851-6673
198,5706,2,CST,10/26/2012 12:00,Walmart,72211,700 Bowman Rd,Little Rock,AR,US,34.74860763,-92.41007995,(501) 859-8703
199,336,1,CST,08/04/1980 12:00,Walmart Supercenter,72150,1308 S Rock St,Sheridan,AR,US,34.29041549,-92.39895969,(870) 942-7171
200,289,2,CST,10/30/1979 12:00,Walmart,71654,Us 65 South,Mcgehee,AR,US,33.69628906,-91.44138336,(870) 222-4184
201,100,1,CST,10/01/1974 12:00,Walmart Supercenter,72712,406 S Walton Blvd,Bentonville,AR,US,36.368298,-94.224495,(479) 273-0060
202,530,1,CST,07/01/1983 12:00,Walmart Supercenter,71730,2730 N West Ave,El Dorado,AR,US,33.24108637,-92.66582675,(870) 862-2128
203,8266,3,CST,06/24/1985 12:00,Sam's Club,72117,5600 Landers Rd,North Little Rock,AR,US,34.80600357,-92.20765686,(501) 945-2167
204,102,1,CST,09/01/1974 12:00,Walmart Supercenter,72160,406 E 22Nd St,Stuttgart,AR,US,34.47745895,-91.54889678,(870) 673-3349
205,2741,4,CST,10/07/1998 12:00,Neighborhood Market,72712,3510 Se 14Th St,Bentonville,AR,US,36.35456099,-94.17099799,(479) 621-6450
206,2743,4,CST,10/14/1998 12:00,Neighborhood Market,72120,8801 Highway 107,Sherwood,AR,US,34.835487,-92.23287999,(501) 833-3127
207,281,1,CST,10/30/1979 12:00,Walmart Supercenter,72543,1500 Hwy 25B North,Heber Springs,AR,US,35.50729215,-92.02941767,(501) 362-8188
208,2742,4,CST,11/11/1998 12:00,Neighborhood Market,72762,1375 Market Square Dr,Springdale,AR,US,36.17356099,-94.16273499,(479) 750-7853
209,2745,4,CST,11/03/1999 12:00,Neighborhood Market,72703,2690 E Citizens Dr,Fayetteville,AR,US,36.08941699,-94.122803,(479) 571-6670
210,209,2,CST,06/01/1978 12:00,Walmart,72949,1516 N 18Th St,Ozark,AR,US,35.5033265,-93.8453181,(479) 667-2143
211,2744,4,CST,11/11/1998 12:00,Neighborhood Market,72903,4900 Rogers Ave Ste 101J,Fort Smith,AR,US,35.365177,-94.37830399,(479) 484-9122
212,4152,2,EST,08/25/2011 12:00,Walmart,72716,702 Sw 8Th St,Bentonville,AR,US,36.36435851,-94.21730898,-
213,6960,4,CST,09/10/2014 12:00,Neighborhood Market,72761,935 S. Holly St,Siloam Springs,AR,US,36.17716513,-94.55911025,(479) 549-9060
214,468,1,CST,11/16/1982 12:00,Walmart Supercenter,71854,133 Arkansas Blvd,Texarkana,AR,US,33.46033886,-94.04121458,(870) 772-1501
215,714,1,CST,07/04/1981 12:00,Walmart Supercenter,72390,602 Shelia Street,West Helena,AR,US,34.55530643,-90.65295562,(870) 572-2442
216,4752,3,CST,06/16/2003 12:00,Sam's Club,72716,2101 Se Simple Savings Dr.,Bentonville,AR,US,36.34539328,-94.18678879,-
217,4460,1,CST,03/07/2008 12:00,Walmart Supercenter,72113,12001 Maumelle Blvd,North Little Rock,AR,US,34.82822589,-92.39221461,(501) 851-6102
218,3231,1,CST,03/19/2003 12:00,Walmart Supercenter,72936,551 Liberty Dr,Greenwood,AR,US,35.22076651,-94.2965649,(479) 996-8500
219,296,1,CST,08/28/1980 12:00,Walmart Supercenter,72834,1172 Old Highway 7 S,Dardanelle,AR,US,35.20738296,-93.15401963,(479) 229-2502
220,3230,1,CST,03/14/2001 12:00,Walmart Supercenter,72022,400 Bryant Ave,Bryant,AR,US,34.62371399,-92.49445299,(501) 847-2857
221,2685,2,CST,09/02/2014 12:00,Walmart,72712,3701 Se Dodson Rd,Bentonville,AR,US,36.33367919,-94.19759368,(479) 273-3742
222,5018,2,CST,06/09/2010 12:00,Walmart,72716,702 Sw 8Th St,Bentonville,AR,US,36.36435851,-94.21730898,-
223,119,1,CST,03/01/1976 12:00,Walmart Supercenter,72501,3150 Harrison St,Batesville,AR,US,35.76465614,-91.61433979,(870) 793-9004
224,8104,3,CST,06/30/1987 12:00,Sam's Club,72211,900 S Bowman Rd,Little Rock,AR,US,34.74653625,-92.4100418,(501) 227-7119
225,7368,2,CST,03/19/2014 12:00,Walmart,72712,1300 S Walton Blvd,Bentonville,AR,US,36.35762348,-94.21387307,(479) 271-2209
226,91,1,CST,09/01/1974 12:00,Walmart Supercenter,72335,205 Deadrick Rd,Forrest City,AR,US,35.02984888,-90.79144477,(870) 633-0021
227,3331,1,CST,01/21/2004 12:00,Walmart Supercenter,71603,5501 S Olive St,Pine Bluff,AR,US,34.17514219,-92.00642041,(870) 534-7054
228,3032,41,CST,06/03/2011 12:00,Walmart Express - Rural,72734,905 S Gentry Blvd,Gentry,AR,US,36.25909589,-94.48516309,(479) 736-1365
229,3033,41,CST,08/31/2011 12:00,Walmart Express - Rural,72736,800 1St Ave Se,Gravette,AR,US,36.414841,-94.45268199,(479) 787-9745
230,6953,4,CST,06/18/2014 12:00,Neighborhood Market,72712,1800 E Centerton Blvd,Bentonville,AR,US,36.35787695,-94.25365962,(479) 795-4100
231,3034,41,CST,06/03/2011 12:00,Walmart Express - Rural,72753,881 W Buchanan,Prairie Grove,AR,US,35.97217194,-94.33113187,(479) 846-6900
232,76,1,CST,11/01/1973 12:00,Walmart Supercenter,72616,1000 W Trimble Ave,Berryville,AR,US,36.37564457,-93.58250118,(870) 423-4636
233,4128,4,CST,08/13/2014 12:00,Neighborhood Market,72801,2109 W Main St,Russellville,AR,US,35.28376288,-93.15304666,(479) 498-9511
234,6971,4,CST,07/16/2014 12:00,Neighborhood Market,72751,240 Slack Street,Pea Ridge,AR,US,36.44223578,-94.11944724,(479) 451-9002
235,169,1,CST,09/01/1977 12:00,Walmart Supercenter,72086,322 Brownsville Loop,Lonoke,AR,US,34.80613119,-91.89277924,(501) 676-3191
236,167,1,CST,04/01/1977 12:00,Walmart Supercenter,71635,910 Unity Rd,Crossett,AR,US,33.13809022,-91.94144591,(870) 364-2165
237,358,1,CST,06/02/1981 12:00,Walmart Supercenter,72921,367 W Cherry St,Alma,AR,US,35.48064239,-94.22902688,(479) 632-4585
238,8209,3,CST,09/01/1987 12:00,Sam's Club,72704,3081 N Highway 112,Fayetteville,AR,US,36.10848999,-94.18231964,(479) 587-1840
239,359,1,CST,11/17/1981 12:00,Walmart Supercenter,72703,3919 No. Mall Ave,Fayetteville,AR,US,36.122238,-94.15211499,(479) 443-7679
240,5050,2,CST,05/09/2007 12:00,Walmart,72716,702 Sw 8Th St,Bentonville,AR,US,36.36435851,-94.21730898,-
241,229,1,CST,10/31/1978 12:00,Walmart Supercenter,72472,512 Industrial Park Dr,Trumann,AR,US,35.68134299,-90.55046799,(870) 483-1971
242,2203,6,,08/30/1993 12:00,Clinic Pharmacy,72712,702 Sw 8Th Street,Bentonville,AR,US,36.36435851,-94.21730898,(479) 273-4941
243,2676,2,CST,05/02/2011 12:00,Walmart,72716,702 Sw 8Th St,Bentonville,AR,US,36.36435851,-94.21730898,-
244,3539,2,,08/13/2010 12:00,Walmart,72716,702 Sw 8Th St,Bentonville,AR,US,36.36435851,-94.21730898,-
245,160,1,CST,01/01/1977 12:00,Walmart Supercenter,72513,219 Highway 412,Ash Flat,AR,US,36.1979866,-91.63298034,(870) 994-7520
246,85,1,CST,04/01/1974 12:00,Walmart Supercenter,72015,17309 Interstate 30 S,Benton,AR,US,34.57838147,-92.58211098,(501) 860-6135
247,2575,1,CST,01/26/2000 12:00,Walmart Supercenter,72034,3900 Dave Ward Dr,Conway,AR,US,35.072411,-92.495163,(501) 328-9570
248,83,1,CST,08/01/1974 12:00,Walmart Supercenter,71753,60 Highway 79 N,Magnolia,AR,US,33.27398635,-93.21479514,(870) 234-7800
249,66,1,CST,08/01/1973 12:00,Walmart Supercenter,72830,230 Market St.,Clarksville,AR,US,35.45033276,-93.46403136,(479) 754-2046
250,3479,4,CST,01/09/2002 12:00,Neighborhood Market,72756,1819 S 8Th St,Rogers,AR,US,36.313118,-94.124138,(479) 633-0772
251,67,1,CST,07/01/1973 12:00,Walmart Supercenter,71953,600 Highway 71 N,Mena,AR,US,34.58630673,-94.22579079,(479) 394-0025
252,68,1,CST,08/01/1973 12:00,Walmart Supercenter,72396,800 Highway 64 E,Wynne,AR,US,35.25301361,-90.7774353,(870) 238-8129
253,230,2,CST,12/05/1978 12:00,Walmart,72855,1501 E Walnut St,Paris,AR,US,35.29197245,-93.71641114,(479) 963-2152
254,6377,3,CST,01/29/2004 12:00,Sam's Club,72401,2405 S Caraway Rd,Jonesboro,AR,US,35.81585079,-90.67802689,(870) 972-1644
255,348,1,CST,11/18/1980 12:00,Walmart Supercenter,71655,427 Highway 425 N,Monticello,AR,US,33.63658882,-91.80162638,(870) 367-0409
256,5244,1,CST,08/18/2004 12:00,Walmart Supercenter,72223,19301 Cantrell Rd,Little Rock,AR,US,34.81088541,-92.48524501,(501) 868-4659
257,18,2,CST,11/01/1969 12:00,Walmart,72112,1211 Highway 367 N,Newport,AR,US,35.61653114,-91.25192239,(870) 523-2500
258,5666,4,CST,07/18/2012 12:00,Neighborhood Market,72202,2510 Cantrell Rd,Little Rock,AR,US,34.75825443,-92.30354413,(501) 707-3602
259,7242,4,CST,08/13/2014 12:00,Neighborhood Market,72730,367 W Main St,Farmington,AR,US,36.03844597,-94.25531789,(479) 267-0040
260,1147,1,CST,02/02/1988 12:00,Walmart Supercenter,72634,168 Walmart Drive,Flippin,AR,US,36.27531051,-92.60093688,(870) 453-2211
261,11,1,CST,03/01/1968 12:00,Walmart Supercenter,72653,65 Wal Mart Dr,Mountain Home,AR,US,36.357195,-92.34124056,(870) 492-9299
262,235,2,CST,11/28/1978 12:00,Walmart,72422,1900 W Main St,Corning,AR,US,36.41139775,-90.59539943,(870) 857-6914
263,71,1,CST,11/01/1973 12:00,Walmart Supercenter,72455,1415 Highway 67 S,Pocahontas,AR,US,36.25110022,-90.96300087,(870) 892-7703
264,70,1,CST,07/01/1974 12:00,Walmart Supercenter,72301,798 W Service Rd,West Memphis,AR,US,35.16663081,-90.20206756,(870) 732-0175
265,16,1,CST,04/01/1969 12:00,Walmart Supercenter,72956,2214 Fayetteville Rd,Van Buren,AR,US,35.46909332,-94.35382843,(479) 474-2314
266,171,1,CST,11/01/1977 12:00,Walmart Supercenter,71701,950 California Ave Sw,Camden,AR,US,33.56472373,-92.84331589,(870) 836-8000
267,74,2,CST,11/01/1973 12:00,Walmart,72370,2720 W Keiser Ave,Osceola,AR,US,35.69814875,-90.01583911,(870) 563-3251
268,3846,4,MST,06/27/2007 12:00,Neighborhood Market,85213,2725 E Mckellips Rd,Mesa,AZ,US,33.44968399,-111.772102,(480) 733-1679
269,2512,1,MST,01/28/1997 12:00,Walmart Supercenter,85023,1825 W Bell Rd,Phoenix,AZ,US,33.637852,-112.098099,(602) 942-4138
270,5332,4,MST,01/14/2004 12:00,Neighborhood Market,85203,730 E Mckellips Rd,Mesa,AZ,US,33.45155462,-111.81510061,(480) 964-2347
271,2657,4,MST,08/28/2013 12:00,Neighborhood Market,85226,6085 W Chandler Blvd,Chandler,AZ,US,33.30523341,-111.94698415,(480) 477-0212
272,2515,1,MST,06/14/2000 12:00,Walmart Supercenter,85018,3721 E Thomas Rd,Phoenix,AZ,US,33.48041251,-112.00148798,(602) 685-0555
273,5330,1,MST,04/13/2005 12:00,Walmart Supercenter,85017,6145 N 35Th Ave,Phoenix,AZ,US,33.52629852,-112.13261413,(602) 973-0774
274,5331,1,MST,10/27/2004 12:00,Walmart Supercenter,85043,7575 W Lower Buckeye Rd,Phoenix,AZ,US,33.42104721,-112.22302246,(623) 907-0007
275,4293,4,MST,07/23/2008 12:00,Neighborhood Market,85042,2435 E Baseline Rd,Phoenix,AZ,US,33.37612899,-112.029549,(602) 232-2115
276,3844,4,MST,01/19/2011 12:00,Neighborhood Market,85302,5137 W Olive Ave,Glendale,AZ,US,33.567475,-112.16996826,(623) 939-4237
277,3845,4,MST,01/16/2008 12:00,Neighborhood Market,85302,6645 W Peoria Ave,Glendale,AZ,US,33.580547,-112.202026,(623) 773-2947
278,5329,1,MST,06/15/2005 12:00,Walmart Supercenter,85086,4435 W Anthem Way,Anthem,AZ,US,33.87101188,-112.15480506,(623) 551-6314
279,5835,1,MST,09/12/2011 12:00,Walmart Supercenter,85331,34399 N Cave Creek Rd,Cave Creek,AZ,US,33.79702717,-111.96493752,(480) 296-7398
280,4603,4,MST,03/05/2008 12:00,Neighborhood Market,85711,5500 E 22Nd St,Tucson,AZ,US,32.206785,-110.87492801,(520) 745-0267
281,4977,3,MST,10/23/2008 12:00,Sam's Club,86314,5757 E State Route 69,Prescott Valley,AZ,US,34.57792416,-112.3636043,(928) 778-5042
282,4218,4,MST,04/23/2008 12:00,Neighborhood Market,85374,15431 W Greenway Rd,Surprise,AZ,US,33.62288699,-112.39250199,(623) 584-0189
283,3360,1,MST,11/02/2005 12:00,Walmart Supercenter,85286,2750 E Germann Rd,Chandler,AZ,US,33.28089141,-111.79322052,(480) 812-2930
284,1846,1,MST,09/01/1992 12:00,Walmart Supercenter,85607,199 W 5Th St,Douglas,AZ,US,31.339254,-109.56531129,(520) 364-1281
285,1512,1,MST,09/04/1990 12:00,Walmart Supercenter,85225,800 W Warner Rd,Chandler,AZ,US,33.337063,-111.85461399,(480) 786-0062
286,5257,4,MST,01/14/2004 12:00,Neighborhood Market,85205,5122 E University Dr,Mesa,AZ,US,33.423771,-111.72053499,(480) 832-9484
287,3833,1,MST,01/22/2007 12:00,Walmart Supercenter,85209,1606 S Signal Butte Rd,Mesa,AZ,US,33.38447952,-111.59994506,(480) 358-1122
288,1324,1,MST,06/01/1989 12:00,Walmart Supercenter,85621,100 W White Park Dr,Nogales,AZ,US,31.3628856,-110.93091711,(520) 281-4974
289,5124,1,MST,04/14/2004 12:00,Walmart Supercenter,85301,5605 W Northern Ave,Glendale,AZ,US,33.55168151,-112.17971038,(623) 934-6920
290,1325,2,MST,06/01/1989 12:00,Walmart,85705,455 E Wetmore Rd,Tucson,AZ,US,32.28800199,-110.96506499,(520) 292-2992
291,1598,2,MST,04/02/1991 12:00,Walmart,85032,4617 E Bell Rd,Phoenix,AZ,US,33.639034,-111.98175799,(602) 482-7575
292,1328,1,MST,06/01/1989 12:00,Walmart Supercenter,86047,700 Mikes Pike St,Winslow,AZ,US,35.04087746,-110.70075541,(928) 289-4641
293,3357,4,MST,05/04/2005 12:00,Neighborhood Market,85712,3925 E Grant Rd,Tucson,AZ,US,32.25067734,-110.9086018,(520) 327-0085
294,3465,1,MST,03/19/2003 12:00,Walmart Supercenter,85305,5010 N 95Th Ave,Glendale,AZ,US,33.51014328,-112.26627349,(623) 872-0058
295,5768,1,MST,09/16/2009 12:00,Walmart Supercenter,85282,800 E Southern Ave,Tempe,AZ,US,33.39386367,-111.92764282,(480) 966-0264
296,4915,3,MST,11/03/2005 12:00,Sam's Club,86429,600 Highway 95 Ste 200,Bullhead City,AZ,US,35.16740798,-114.56427001,(928) 754-3900
297,5190,1,MST,01/26/2005 12:00,Walmart Supercenter,85085,2501 W Happy Valley Rd Ste 34,Phoenix,AZ,US,33.71275618,-112.11190581,(623) 780-5702
298,5626,2,MST,10/26/2012 12:00,Walmart,85713,1260 East Tucson Marketplace B,Tucson,AZ,US,32.19613265,-111.00468444,(520) 917-0108
299,2632,4,MST,06/11/2014 12:00,Neighborhood Market,85020,115 E Dunlap Ave,Phoenix,AZ,US,33.56676099,-112.072128,(480) 754-8043
300,4060,42,MST,05/15/2013 12:00,Walmart Express - Urban,85281,671 E Apache Blvd,Tempe,AZ,US,33.41463536,-111.92874044,(480) 967-2237
301,3861,1,MST,08/08/2007 12:00,Walmart Supercenter,85295,5290 S Power Rd,Gilbert,AZ,US,33.31985099,-111.68889599,(480) 988-0012
302,5304,4,MST,06/02/2004 12:00,Neighborhood Market,85204,1916 S Lindsay Rd,Mesa,AZ,US,33.38029499,-111.77254499,(480) 892-6085
303,5303,1,MST,01/26/2005 12:00,Walmart Supercenter,86305,1280 Gail Gardner Way,Prescott,AZ,US,34.56525407,-112.48462893,(928) 541-0071
304,4829,3,MST,01/17/2008 12:00,Sam's Club,85295,2621 S Market St,Gilbert,AZ,US,33.3023554,-111.74339041,(480) 722-1447
305,3771,1,MST,01/19/2007 12:00,Walmart Supercenter,85041,6150 S 35Th Ave,Phoenix,AZ,US,33.39068222,-112.13616943,(602) 243-8506
306,1381,1,MST,07/02/1991 12:00,Walmart Supercenter,85120,2555 W Apache Trl,Apache Junction,AZ,US,33.415035,-111.57358311,(480) 380-3800
307,4233,4,MST,04/23/2008 12:00,Neighborhood Market,85310,6550 West Happy Valley Rd,Glendale,AZ,US,33.712264,-112.20030203,(623) 566-9754
308,4232,1,MST,01/23/2008 12:00,Walmart Supercenter,85032,4747 E Cactus Rd,Phoenix,AZ,US,33.59737777,-111.97902679,(602) 404-3712
309,5186,1,MST,01/26/2005 12:00,Walmart Supercenter,85295,2501 S Market St,Gilbert,AZ,US,33.30472849,-111.74385912,(480) 224-6900
310,5428,1,MST,07/20/2005 12:00,Walmart Supercenter,85206,1710 S Greenfield Rd,Mesa,AZ,US,33.38387298,-111.74014282,(480) 892-3814
311,5429,1,MST,04/11/2012 12:00,Walmart Supercenter,85388,14111 N Prasada Gateway Ave,Surprise,AZ,US,33.60972213,-112.43980407,(623) 282-3208
312,5189,1,MST,08/25/2004 12:00,Walmart Supercenter,85031,5250 W Indian School Rd,Phoenix,AZ,US,33.49502988,-112.17221461,(623) 845-8713
313,2051,1,MST,01/04/1994 12:00,Walmart Supercenter,86409,3396 Stockton Hill Rd,Kingman,AZ,US,35.22264899,-114.03346299,(928) 692-0555
314,3241,1,MST,01/22/2003 12:00,Walmart Supercenter,85308,18551 N 83Rd Ave,Glendale,AZ,US,33.64971153,-112.23680019,(623) 825-1129
315,3751,1,MST,03/22/2006 12:00,Walmart Supercenter,85143,1725 W Hunt Hwy,San Tan Valley,AZ,US,33.17687988,-111.58419036,(480) 677-2149
316,3049,4,MST,04/19/2013 12:00,Neighborhood Market,85710,2550 S. Kolb Rd,Tucson,AZ,US,32.19327807,-110.84111273,(520) 329-6471
317,2113,1,MST,01/03/1995 12:00,Walmart Supercenter,85015,1607 W Bethany Home Rd,Phoenix,AZ,US,33.522308,-112.09297899,(602) 246-1700
318,4430,1,MST,05/20/2009 12:00,Walmart Supercenter,85138,41650 W Maricopa Casa Grande H,Maricopa,AZ,US,33.03878799,-112.014633,(520) 568-0846
319,2112,1,MST,10/18/1994 12:00,Walmart Supercenter,85251,4915 N Pima Rd,Scottsdale,AZ,US,33.50777506,-111.89147651,(480) 941-0333
320,6241,3,MST,01/13/2000 12:00,Sam's Club,85260,15255 N Northsight Blvd,Scottsdale,AZ,US,33.62400524,-111.89525641,(480) 609-0550
321,1474,1,MST,12/31/1990 12:00,Walmart Supercenter,85365,2900 S Pacific Ave,Yuma,AZ,US,32.67468643,-114.60076141,(928) 344-0992
322,1291,2,MST,06/01/1989 12:00,Walmart,85710,7150 E Speedway Blvd,Tucson,AZ,US,32.23543904,-110.83993591,(520) 751-1882
323,3379,1,MST,10/29/2008 12:00,Walmart Supercenter,85755,2150 E Tangerine Rd,Oro Valley,AZ,US,32.42526245,-110.94082641,(520) 544-0016
324,3377,4,MST,01/31/2006 12:00,Neighborhood Market,85746,2823 W Valencia Rd,Tucson,AZ,US,32.13368676,-111.02634675,(520) 908-2556
325,4830,3,MST,01/29/2004 12:00,Sam's Club,85323,1459 N Dysart Rd,Avondale,AZ,US,33.45204162,-112.33917999,(623) 882-3859
326,5031,1,MST,03/19/2003 12:00,Walmart Supercenter,85743,8280 N Cortaro Rd,Tucson,AZ,US,32.35635375,-111.08992004,(520) 744-3652
327,6605,3,MST,01/08/1994 12:00,Sam's Club,85234,1225 N Gilbert Rd,Gilbert,AZ,US,33.37260818,-111.78800201,(480) 926-9006
328,3315,4,MST,01/19/2005 12:00,Neighborhood Market,85308,4230 W Union Hills Dr,Glendale,AZ,US,33.65464344,-112.15030498,(623) 869-0779
329,3314,4,MST,09/08/2005 12:00,Neighborhood Market,85303,7450 W Glendale Ave,Glendale,AZ,US,33.538975,-112.218918,(623) 915-2632
330,6606,3,MST,01/05/1994 12:00,Sam's Club,85037,8340 W Mcdowell Rd,Phoenix,AZ,US,33.46661758,-112.23952484,(623) 936-8528
331,3316,4,MST,05/04/2005 12:00,Neighborhood Market,85037,8921 W Thomas Rd,Phoenix,AZ,US,33.478676,-112.253662,(623) 936-0240
332,6604,3,MST,01/13/1994 12:00,Sam's Club,86001,1851 E Butler Ave,Flagstaff,AZ,US,35.19162297,-111.62911489,(928) 774-9444
333,1218,1,MST,10/11/1988 12:00,Walmart Supercenter,85122,1741 E Florence Blvd,Casa Grande,AZ,US,32.877785,-111.712265,(520) 421-1200
334,4451,1,MST,05/07/2008 12:00,Walmart Supercenter,85142,21055 E Rittenhouse Rd,Queen Creek,AZ,US,33.25104141,-111.62997436,(480) 457-1158
335,6608,3,MST,01/11/1994 12:00,Sam's Club,85023,1525 W Bell Rd,Phoenix,AZ,US,33.63869857,-112.09262847,(602) 439-9852
336,6213,3,MST,03/25/1999 12:00,Sam's Club,85226,700 N 54Th St,Chandler,AZ,US,33.31491851,-111.97161102,(480) 893-1555
337,3807,1,MST,11/08/2006 12:00,Walmart Supercenter,85602,201 S Prickly Pear Ave,Benson,AZ,US,31.96911446,-110.31564719,(520) 586-0742
338,4252,1,MST,11/03/2010 12:00,Walmart Supercenter,86004,2601 E Huntington Dr,Flagstaff,AZ,US,35.19907616,-111.61583863,(928) 774-3409
339,3604,4,MST,03/29/2006 12:00,Neighborhood Market,85395,14200 W Indian School Rd,Goodyear,AZ,US,33.48594523,-112.36449748,(623) 935-7007
340,3884,2,MST,09/11/2013 12:00,Walmart,85716,3435 East Broadway Blvd,Tucson,AZ,US,32.22171485,-110.91880626,(520) 917-1655
341,4543,1,MST,07/15/2009 12:00,Walmart Supercenter,85344,100 W Riverside Dr,Parker,AZ,US,34.15612667,-114.27580207,(928) 669-2161
342,6205,3,MST,10/03/1997 12:00,Sam's Club,85365,1462 S Pacific Ave,Yuma,AZ,US,32.70102691,-114.60004425,(928) 783-3684
343,2554,1,MST,01/26/1998 12:00,Walmart Supercenter,85392,13055 W Rancho Santa Fe Blvd,Avondale,AZ,US,33.45962524,-112.33809661,(623) 935-4010
344,5369,1,MST,11/02/2005 12:00,Walmart Supercenter,85338,1100 N Estrella Pkwy,Goodyear,AZ,US,33.45928743,-112.39264324,(623) 925-9575
345,1417,1,MST,11/04/1991 12:00,Walmart Supercenter,86301,3050 E State Route 69,Prescott,AZ,US,34.55132,-112.40869693,(928) 445-1113
346,2922,1,MST,10/25/2000 12:00,Walmart Supercenter,85741,7635 No. La Cholla B,Tucson,AZ,US,32.33137893,-111.05045318,(520) 297-0840
347,4856,3,MST,05/21/2014 12:00,Sam's Club,85194,2425 E Florence Blvd,Casa Grande,AZ,US,32.87959367,-111.68409012,(520) 413-6816
348,1369,1,MST,11/16/1989 12:00,Walmart Supercenter,85541,300 N Beeline Hwy,Payson,AZ,US,34.24407899,-111.32290989,(928) 474-0029
349,1175,2,MST,11/01/1988 12:00,Walmart,86001,2750 S Woodlands Village Blvd,Flagstaff,AZ,US,35.17604446,-111.66461944,(928) 773-1117
